dt_iso,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds_all
2019-09-04 12:00:00 +0000 UTC,16.14,15.26,16.84,1022,90,3.25,125,94
2019-09-04 13:00:00 +0000 UTC,17.15,15.76,19.14,1023,89,3.61,127,90
2019-09-04 14:00:00 +0000 UTC,18.25,16.46,21.64,1023,86,3.46,129,96
2019-09-04 15:00:00 +0000 UTC,21.18,20.28,22.06,1022,71,3.4,129,99
2019-09-04 16:00:00 +0000 UTC,21.4,19.26,22.69,1021,72,3.43,131,100
2019-09-04 17:00:00 +0000 UTC,21.19,19.75,22.66,1021,72,3.72,128,100
2019-09-04 18:00:00 +0000 UTC,20.95,19.6,22.38,1021,73,4.04,126,100
2019-09-04 19:00:00 +0000 UTC,20.34,19.13,23.26,1021,75,4.23,129,94
2019-09-04 20:00:00 +0000 UTC,19.54,16.74,21.76,1022,75,4.42,128,91
2019-09-04 21:00:00 +0000 UTC,17.43,15.64,18.76,1022,83,4.41,124,95
2019-09-04 22:00:00 +0000 UTC,14.85,14.57,15.39,1023,87,4.36,127,92
2019-09-04 23:00:00 +0000 UTC,14.17,13.84,14.96,1024,88,4.66,129,100
2019-09-05 00:00:00 +0000 UTC,14.05,13.77,14.36,1025,88,4.71,127,100
2019-09-05 01:00:00 +0000 UTC,13.83,13.58,14.09,1025,87,4.61,128,99
2019-09-05 02:00:00 +0000 UTC,14.04,13.64,14.36,1025,87,4.54,125,100
2019-09-05 03:00:00 +0000 UTC,13.38,13.14,13.75,1025,90,4.57,125,100
2019-09-05 04:00:00 +0000 UTC,13.38,13.1,13.74,1025,91,4.43,126,100
2019-09-05 05:00:00 +0000 UTC,13.43,13.28,13.58,1024,90,4.33,131,100
2019-09-05 06:00:00 +0000 UTC,13.2,13.04,13.32,1024,90,4.58,131,100
2019-09-05 07:00:00 +0000 UTC,13.59,13.14,13.98,1023,89,4.67,126,100
2019-09-05 08:00:00 +0000 UTC,13.61,12.84,13.96,1024,88,4.82,125,100
2019-09-05 09:00:00 +0000 UTC,13.16,12.74,13.43,1024,87,4.93,126,100
2019-09-05 10:00:00 +0000 UTC,13.79,12.64,14.01,1026,86,5.46,126,100
2019-09-05 11:00:00 +0000 UTC,13.3,12.74,13.86,1026,87,5.6,125,100
2019-09-05 12:00:00 +0000 UTC,13.22,12.59,13.96,1027,87,5.97,126,100
2019-09-05 13:00:00 +0000 UTC,12.98,12.32,14.96,1028,88,6.15,123,100
2019-09-05 14:00:00 +0000 UTC,12.79,12.08,15.36,1028,90,6.32,120,100
2019-09-05 15:00:00 +0000 UTC,14.23,13.54,15.96,1028,80,6.28,123,100
2019-09-05 16:00:00 +0000 UTC,14.6,13.75,16.26,1027,79,6.33,126,100
2019-09-05 17:00:00 +0000 UTC,14.62,13.75,16.36,1026,79,6.21,129,100
2019-09-05 18:00:00 +0000 UTC,13.92,13.21,14.49,1026,79,6.15,129,100
2019-09-05 19:00:00 +0000 UTC,13.53,12.64,15.36,1026,79,5.92,130,100
2019-09-05 20:00:00 +0000 UTC,13.28,12.24,14.46,1027,79,5.35,129,100
2019-09-05 21:00:00 +0000 UTC,12.25,11.14,13.46,1026,82,5.24,127,100
2019-09-05 22:00:00 +0000 UTC,10.9,10.54,11.28,1027,97,5.15,122,100
2019-09-05 23:00:00 +0000 UTC,11.22,10.34,11.76,1028,97,5.22,115,100
2019-09-06 00:00:00 +0000 UTC,11.57,10.34,11.95,1027,95,5.34,113,100
2019-09-06 01:00:00 +0000 UTC,11.72,10.64,12.11,1027,95,5.11,119,100
2019-09-06 02:00:00 +0000 UTC,11.9,10.84,12.36,1027,94,5.15,120,100
2019-09-06 03:00:00 +0000 UTC,11.77,11.14,12.2,1026,97,5.2,124,100
2019-09-06 04:00:00 +0000 UTC,11.78,11.34,12.18,1026,97,5.19,125,100
2019-09-06 05:00:00 +0000 UTC,11.8,11.34,12.2,1025,97,4.64,126,100
2019-09-06 06:00:00 +0000 UTC,11.66,11.26,12.03,1025,98,4.49,125,100
2019-09-06 07:00:00 +0000 UTC,11.94,11.57,12.34,1024,98,4.47,125,100
2019-09-06 08:00:00 +0000 UTC,12.09,11.72,12.46,1025,97,4.34,121,100
2019-09-06 09:00:00 +0000 UTC,12.19,11.86,12.59,1025,96,4.35,118,100
2019-09-06 10:00:00 +0000 UTC,13.7,12.64,14.07,1026,90,3.77,110,94
2019-09-06 11:00:00 +0000 UTC,13.59,13.13,13.96,1025,92,4.26,111,96
2019-09-06 12:00:00 +0000 UTC,14.11,13.4,16.46,1025,92,4.53,108,97
2019-09-06 13:00:00 +0000 UTC,14.71,13.88,17.46,1025,91,4.59,102,99
2019-09-06 14:00:00 +0000 UTC,15.05,14.16,19.76,1025,92,4.24,115,100
2019-09-06 15:00:00 +0000 UTC,18.54,17.74,19.76,1025,78,4.28,127,100
2019-09-06 16:00:00 +0000 UTC,18.84,17.77,21.46,1023,78,5.23,128,98
2019-09-06 17:00:00 +0000 UTC,19.37,18.17,21.46,1023,78,5.5,126,100
2019-09-06 18:00:00 +0000 UTC,19.76,18.83,21.36,1022,75,5.63,126,92
2019-09-06 19:00:00 +0000 UTC,19.03,17.64,20.15,1022,77,5.68,124,95
2019-09-06 20:00:00 +0000 UTC,18.02,16.64,19.19,1022,79,5.18,121,100
2019-09-06 21:00:00 +0000 UTC,17.27,15.64,18.15,1022,85,4.33,121,100
2019-09-06 22:00:00 +0000 UTC,14.72,14.17,14.97,1024,94,3.97,119,100
2019-09-06 23:00:00 +0000 UTC,14.56,14.07,14.78,1024,95,3.8,124,100
2019-09-07 00:00:00 +0000 UTC,14.54,14.1,14.79,1024,95,3.91,125,99
2019-09-07 01:00:00 +0000 UTC,14.48,14.12,14.8,1024,94,3.82,119,90
2019-09-07 02:00:00 +0000 UTC,14.73,14.14,15.05,1024,93,3.62,109,82
2019-09-07 03:00:00 +0000 UTC,14.07,13.81,14.5,1023,97,3.48,102,75
2019-09-07 04:00:00 +0000 UTC,13.95,13.68,14.36,1023,96,3.25,100,96
2019-09-07 05:00:00 +0000 UTC,13.9,13.61,14.32,1022,95,3.31,96,100
2019-09-07 06:00:00 +0000 UTC,13.81,13.58,14.26,1022,93,3.4,96,99
2019-09-07 07:00:00 +0000 UTC,14.06,13.74,14.49,1021,92,3.2,93,97
2019-09-07 08:00:00 +0000 UTC,14.01,13.74,14.42,1021,91,2.92,85,54
2019-09-07 09:00:00 +0000 UTC,13.57,13.37,13.92,1022,91,2.81,72,43
2019-09-07 10:00:00 +0000 UTC,16.75,14.84,19.46,1022,85,2.95,67,64
2019-09-07 11:00:00 +0000 UTC,17.05,16.43,17.28,1023,86,2.38,58,19
2019-09-07 12:00:00 +0000 UTC,18.39,17.68,19.34,1022,84,2.83,42,7
2019-09-07 13:00:00 +0000 UTC,20.07,19.39,21.34,1022,84,2.97,28,0
2019-09-07 14:00:00 +0000 UTC,21.82,21.1,26.76,1021,83,2.78,16,0
2019-09-07 15:00:00 +0000 UTC,27.64,27.25,27.96,1020,57,2.7,3,5
2019-09-07 16:00:00 +0000 UTC,28.45,27.64,29.26,1019,56,2.49,351,3
2019-09-07 17:00:00 +0000 UTC,28.95,28.59,29.14,1018,55,2.2,343,7
2019-09-07 18:00:00 +0000 UTC,29.65,29.28,30.26,1017,54,1.96,343,2
2019-09-07 19:00:00 +0000 UTC,29.83,29.14,30.26,1017,54,1.65,343,1
2019-09-07 20:00:00 +0000 UTC,29.85,29.69,30.07,1017,49,1.04,18,0
2019-09-07 21:00:00 +0000 UTC,27.75,26.84,28.29,1018,70,1.69,84,0
2019-09-07 22:00:00 +0000 UTC,25,24.53,25.74,1018,76,1.91,102,0
2019-09-07 23:00:00 +0000 UTC,24.7,24.21,24.98,1019,77,1.98,100,0
2019-09-08 00:00:00 +0000 UTC,24.53,24.14,24.84,1019,77,2.11,99,3
2019-09-08 01:00:00 +0000 UTC,24.07,22.76,24.33,1020,79,2.25,99,5
2019-09-08 02:00:00 +0000 UTC,23.63,21.96,23.96,1020,82,2.26,103,11
2019-09-08 03:00:00 +0000 UTC,21.32,21.09,22.34,1020,94,2.36,111,25
2019-09-08 04:00:00 +0000 UTC,20.82,20.63,21.84,1020,95,2.5,114,37
2019-09-08 05:00:00 +0000 UTC,20.19,19.86,21.34,1020,96,2.47,110,59
2019-09-08 06:00:00 +0000 UTC,19.32,18.99,22.26,1020,96,2.39,104,96
2019-09-08 07:00:00 +0000 UTC,18.99,18.72,21.46,1020,96,2.24,97,98
2019-09-08 08:00:00 +0000 UTC,18.73,18.55,20.14,1020,95,2.2,87,69
2019-09-08 09:00:00 +0000 UTC,18.28,17.99,19.64,1020,98,1.88,81,63
2019-09-08 10:00:00 +0000 UTC,20.04,19.7,21.46,1021,87,2.13,94,50
2019-09-08 11:00:00 +0000 UTC,20.15,19.55,24.96,1022,87,1.8,71,12
2019-09-08 12:00:00 +0000 UTC,21.66,21.09,23.64,1022,83,1.89,51,5
2019-09-08 13:00:00 +0000 UTC,23.95,23.29,28.46,1022,78,2.2,31,11
2019-09-08 14:00:00 +0000 UTC,25.98,25.34,29.96,1021,74,2.35,19,30
2019-09-08 15:00:00 +0000 UTC,30.96,29.84,31.2,1021,46,2.32,12,34
2019-09-08 16:00:00 +0000 UTC,31.74,31.24,32.01,1019,43,2.27,10,16
2019-09-08 17:00:00 +0000 UTC,31.87,31.51,32.14,1018,41,2.17,5,40
2019-09-08 18:00:00 +0000 UTC,32.01,31.64,32.96,1017,41,1.94,7,91
2019-09-08 19:00:00 +0000 UTC,32.02,31.82,32.31,1017,40,1.87,12,99
2019-09-08 20:00:00 +0000 UTC,32.38,30.74,33.07,1017,30,1.21,45,96
2019-09-08 21:00:00 +0000 UTC,29.82,28.84,30.85,1017,59,2.15,71,95
2019-09-08 22:00:00 +0000 UTC,25.58,25.34,27.14,1017,63,2.1,77,99
2019-09-08 23:00:00 +0000 UTC,24.82,24.57,25.64,1018,64,2.04,75,99
2019-09-09 00:00:00 +0000 UTC,24.64,24.45,24.74,1018,62,2.22,66,99
2019-09-09 01:00:00 +0000 UTC,24.03,23.67,24.64,1018,63,2.15,60,95
2019-09-09 02:00:00 +0000 UTC,23.02,22.64,24.14,1018,65,2.24,56,75
2019-09-09 03:00:00 +0000 UTC,21.13,20.8,24.96,1018,77,2.35,53,22
2019-09-09 04:00:00 +0000 UTC,20.66,20.25,24.46,1018,79,2.27,51,9
2019-09-09 05:00:00 +0000 UTC,19.93,19.38,24.96,1017,80,2.11,52,14
2019-09-09 06:00:00 +0000 UTC,18.53,17.97,23.86,1017,80,2.07,53,11
2019-09-09 07:00:00 +0000 UTC,18.72,18.11,24.46,1017,79,2.11,53,3
2019-09-09 08:00:00 +0000 UTC,18.81,18.42,21.34,1017,77,2.42,49,0
2019-09-09 09:00:00 +0000 UTC,18.46,17.98,21.76,1017,77,2.55,40,0
2019-09-09 10:00:00 +0000 UTC,21.22,20.67,21.96,1018,69,2.6,42,5
2019-09-09 11:00:00 +0000 UTC,22.3,21.67,22.74,1019,67,2.79,36,6
2019-09-09 12:00:00 +0000 UTC,23.92,23.34,24.33,1019,65,2.73,30,0
2019-09-09 13:00:00 +0000 UTC,25.86,25.48,26.64,1018,63,3.2,21,43
2019-09-09 14:00:00 +0000 UTC,27.29,26.86,29.76,1018,63,3.44,10,6
2019-09-09 15:00:00 +0000 UTC,31.48,30.74,31.81,1017,38,3.48,3,4
2019-09-09 16:00:00 +0000 UTC,32.04,31.64,32.39,1015,36,3.53,358,18
2019-09-09 17:00:00 +0000 UTC,32.13,31.69,32.51,1014,35,3.57,358,71
2019-09-09 18:00:00 +0000 UTC,32.21,31.81,32.58,1014,34,3.52,359,62
2019-09-09 19:00:00 +0000 UTC,32.11,31.67,32.44,1013,34,3.1,5,28
2019-09-09 20:00:00 +0000 UTC,31.64,31.14,32,1013,42,1.61,27,0
2019-09-09 21:00:00 +0000 UTC,28.84,28.25,29.46,1014,59,2.25,66,0
2019-09-09 22:00:00 +0000 UTC,25.8,25.24,27.96,1014,59,2.21,66,0
2019-09-09 23:00:00 +0000 UTC,25,24.53,26.26,1015,59,2.11,59,0
2019-09-10 00:00:00 +0000 UTC,24.59,24.06,26.26,1015,60,2.2,50,0
2019-09-10 01:00:00 +0000 UTC,23.47,22.75,24.26,1015,64,2.07,40,0
2019-09-10 02:00:00 +0000 UTC,22.64,21.88,23.64,1016,68,2.4,33,6
2019-09-10 03:00:00 +0000 UTC,19.89,19.15,22.46,1016,79,2.59,31,6
2019-09-10 04:00:00 +0000 UTC,18.94,18.16,22.84,1015,80,2.5,36,0
2019-09-10 05:00:00 +0000 UTC,18.62,17.82,22.46,1015,80,2.25,48,6
2019-09-10 06:00:00 +0000 UTC,18.28,17.45,22.86,1015,77,2.03,59,0
2019-09-10 07:00:00 +0000 UTC,17.91,17.27,20.96,1015,75,2.04,61,0
2019-09-10 08:00:00 +0000 UTC,17.88,17.28,21.46,1015,73,2.18,59,0
2019-09-10 09:00:00 +0000 UTC,17.22,16.57,21.96,1015,74,2.26,57,58
2019-09-10 10:00:00 +0000 UTC,20.98,20.53,21.86,1016,64,2.46,63,87
2019-09-10 11:00:00 +0000 UTC,22.2,21.6,22.84,1017,62,2.61,55,1
2019-09-10 12:00:00 +0000 UTC,24.24,23.52,24.77,1017,58,2.21,38,0
2019-09-10 13:00:00 +0000 UTC,26.02,25.36,26.37,1017,56,2.37,16,12
2019-09-10 14:00:00 +0000 UTC,27.42,26.85,28.84,1017,55,2.64,358,81
2019-09-10 15:00:00 +0000 UTC,31.95,31.24,32.23,1016,36,2.92,341,92
2019-09-10 16:00:00 +0000 UTC,32.63,31.84,32.94,1015,35,3,324,91
2019-09-10 17:00:00 +0000 UTC,33.11,32.62,33.47,1014,34,2.8,307,97
2019-09-10 18:00:00 +0000 UTC,33.14,32.58,33.76,1013,35,2.55,300,86
2019-09-10 19:00:00 +0000 UTC,33.29,32.14,33.64,1013,35,2.04,293,93
2019-09-10 20:00:00 +0000 UTC,32.94,32.6,33.33,1013,38,0.84,263,95
2019-09-10 21:00:00 +0000 UTC,31.62,30.34,32.41,1013,47,0.52,122,100
2019-09-10 22:00:00 +0000 UTC,27.55,25.54,29.54,1013,65,1.89,115,90
2019-09-10 23:00:00 +0000 UTC,25.27,24.53,27.26,1014,66,2.03,110,27
2019-09-11 00:00:00 +0000 UTC,24.55,23.96,26.46,1014,65,1.89,114,66
2019-09-11 01:00:00 +0000 UTC,24.22,23.5,26.36,1015,66,1.93,113,94
2019-09-11 02:00:00 +0000 UTC,23.81,22.82,26.46,1015,66,1.97,110,99
2019-09-11 03:00:00 +0000 UTC,21.83,20.75,25.86,1015,78,2.13,108,100
2019-09-11 04:00:00 +0000 UTC,21.42,20.5,25.76,1015,78,2.33,111,96
2019-09-11 05:00:00 +0000 UTC,20.91,20.37,22.34,1015,80,2.44,112,98
2019-09-11 06:00:00 +0000 UTC,20.47,19.89,24.76,1014,84,2.63,109,99
2019-09-11 07:00:00 +0000 UTC,20.32,19.85,21.84,1015,89,2.66,106,98
2019-09-11 08:00:00 +0000 UTC,20.31,19.8,24.46,1015,92,2.58,103,98
2019-09-11 09:00:00 +0000 UTC,18.72,18.44,20.64,1015,96,2.4,103,98
2019-09-11 10:00:00 +0000 UTC,21.14,20.7,21.33,1016,83,2.51,103,98
2019-09-11 11:00:00 +0000 UTC,21.72,21.14,23.64,1017,81,2.37,98,99
2019-09-11 12:00:00 +0000 UTC,23.1,22.06,28.96,1016,76,2.49,85,94
2019-09-11 13:00:00 +0000 UTC,25.73,24.69,29.96,1016,71,2.68,64,99
2019-09-11 14:00:00 +0000 UTC,27.6,26.52,31.96,1015,66,2.87,50,100
2019-09-11 15:00:00 +0000 UTC,32.88,31.34,33.36,1014,38,2.89,41,97
2019-09-11 16:00:00 +0000 UTC,33.73,32.34,34.16,1012,34,2.53,25,96
2019-09-11 17:00:00 +0000 UTC,33.73,32.64,34.26,1012,33,1.86,358,97
2019-09-11 18:00:00 +0000 UTC,34.24,33.24,34.54,1011,32,1.62,321,100
2019-09-11 19:00:00 +0000 UTC,34.46,34.2,34.79,1010,28,1.21,291,100
2019-09-11 20:00:00 +0000 UTC,34.65,32.34,35.26,1010,34,1.13,184,100
2019-09-11 21:00:00 +0000 UTC,29.98,29.33,31.36,1010,58,1.72,162,92
2019-09-11 22:00:00 +0000 UTC,26.77,26.17,27.26,1011,58,1.87,156,96
2019-09-11 23:00:00 +0000 UTC,26.22,25.36,28.14,1011,62,2.02,137,98
2019-09-12 00:00:00 +0000 UTC,24.76,23.89,26.36,1012,69,2.22,112,91
2019-09-12 01:00:00 +0000 UTC,24.55,23.67,26.34,1012,73,2.31,98,89
2019-09-12 02:00:00 +0000 UTC,24.38,23.79,25.84,1012,71,2.27,93,92
2019-09-12 03:00:00 +0000 UTC,22.47,22.01,24.34,1012,79,2.36,79,100
2019-09-12 04:00:00 +0000 UTC,22.4,22.21,24.74,1012,81,2.44,60,96
2019-09-12 05:00:00 +0000 UTC,22.12,21.76,22.76,1012,82,2.37,44,98
2019-09-12 06:00:00 +0000 UTC,21.67,20.72,23.36,1012,79,2.18,31,94
2019-09-12 07:00:00 +0000 UTC,20.9,19.89,23.14,1011,80,2.24,30,92
2019-09-12 08:00:00 +0000 UTC,20.25,19.6,21.96,1012,82,2.22,34,80
2019-09-12 09:00:00 +0000 UTC,19.86,19.41,21.84,1012,80,2.26,36,72
2019-09-12 10:00:00 +0000 UTC,22.43,21.84,22.75,1013,66,1.81,72,86
2019-09-12 11:00:00 +0000 UTC,23.23,22.87,25.24,1013,63,2.04,59,88
2019-09-12 12:00:00 +0000 UTC,24.81,24.2,26.84,1013,63,1.62,53,87
2019-09-12 13:00:00 +0000 UTC,26.86,26.17,30.96,1013,61,1.82,37,60
2019-09-12 14:00:00 +0000 UTC,28.76,27.97,33.46,1013,56,2.19,16,53
2019-09-12 15:00:00 +0000 UTC,32.5,31.84,34.96,1013,34,2.56,356,65
2019-09-12 16:00:00 +0000 UTC,33.87,33.07,34.86,1012,32,2.77,333,84
2019-09-12 17:00:00 +0000 UTC,33.65,32.89,35.76,1011,31,2.86,319,87
2019-09-12 18:00:00 +0000 UTC,33.85,33.37,34.36,1011,30,2.87,311,80
2019-09-12 19:00:00 +0000 UTC,34.27,33.73,34.6,1011,28,2.44,302,83
2019-09-12 20:00:00 +0000 UTC,33.78,32.84,34.08,1011,37,1.26,275,66
2019-09-12 21:00:00 +0000 UTC,31.18,30.56,31.66,1012,50,1.43,214,56
2019-09-12 22:00:00 +0000 UTC,29.48,27.43,30.79,1012,56,1.42,189,20
2019-09-12 23:00:00 +0000 UTC,26.83,25.42,28.34,1013,61,2.03,181,33
2019-09-13 00:00:00 +0000 UTC,25.04,24.09,28.46,1014,60,2.11,169,49
2019-09-13 01:00:00 +0000 UTC,24.75,23.34,25.15,1016,61,4.86,142,71
2019-09-13 02:00:00 +0000 UTC,23.31,22.3,25.76,1017,78,5.54,130,95
2019-09-13 03:00:00 +0000 UTC,19.14,18.74,23.26,1018,94,4.72,129,91
2019-09-13 04:00:00 +0000 UTC,18.44,18.14,20.96,1018,90,4.82,135,95
2019-09-13 05:00:00 +0000 UTC,17.76,17.43,20.46,1018,87,4.76,138,99
2019-09-13 06:00:00 +0000 UTC,16.99,16.65,19.26,1018,87,4.56,135,99
2019-09-13 07:00:00 +0000 UTC,17.02,16.74,17.76,1018,85,4.39,127,98
2019-09-13 08:00:00 +0000 UTC,16.97,16.72,17.34,1018,84,4.37,121,98
2019-09-13 09:00:00 +0000 UTC,16.6,16.34,16.97,1018,87,4.37,118,97
2019-09-13 10:00:00 +0000 UTC,18.23,17.14,18.54,1019,78,4.22,120,99
2019-09-13 11:00:00 +0000 UTC,18.24,17.24,18.5,1020,81,4.78,129,99
2019-09-13 12:00:00 +0000 UTC,18.63,17.98,20.76,1020,80,6.01,128,99
2019-09-13 13:00:00 +0000 UTC,19,18.42,19.74,1021,81,5.52,127,100
2019-09-13 14:00:00 +0000 UTC,19.55,19,20.34,1020,81,5.22,126,96
2019-09-13 15:00:00 +0000 UTC,21.92,21.05,23.26,1020,67,5.25,125,93
2019-09-13 16:00:00 +0000 UTC,22.01,20.97,24.26,1019,68,5.24,127,87
2019-09-13 17:00:00 +0000 UTC,21.6,20.59,24.96,1019,69,5.27,130,58
2019-09-13 18:00:00 +0000 UTC,21.24,20.28,22.34,1018,70,5.3,131,54
2019-09-13 19:00:00 +0000 UTC,20.63,19.64,21.58,1018,72,5.3,130,20
2019-09-13 20:00:00 +0000 UTC,20.03,18.34,22.96,1019,73,5.32,131,17
2019-09-13 21:00:00 +0000 UTC,18.19,17.94,18.59,1019,80,5.24,131,37
2019-09-13 22:00:00 +0000 UTC,15.76,15.58,16.34,1020,88,5.08,130,91
2019-09-13 23:00:00 +0000 UTC,15.6,15.41,16.86,1021,88,4.81,131,78
2019-09-14 00:00:00 +0000 UTC,15.33,15.1,16.46,1021,88,4.67,134,84
2019-09-14 01:00:00 +0000 UTC,15.68,15.43,16.36,1022,87,4.62,134,80
2019-09-14 02:00:00 +0000 UTC,15.78,15.69,15.96,1022,86,4.82,132,95
2019-09-14 03:00:00 +0000 UTC,15.75,15.44,16.35,1022,90,4.96,131,96
2019-09-14 04:00:00 +0000 UTC,15.84,15.72,15.99,1021,89,5.4,133,100
2019-09-14 05:00:00 +0000 UTC,15.77,15.64,15.91,1020,88,5.45,132,99
2019-09-14 06:00:00 +0000 UTC,16,15.34,16.64,1020,88,5.3,131,96
2019-09-14 07:00:00 +0000 UTC,16.15,15.24,16.76,1020,88,5.05,130,100
2019-09-14 08:00:00 +0000 UTC,16.23,15.14,16.82,1020,89,5.15,128,99
2019-09-14 09:00:00 +0000 UTC,16.19,15.34,16.75,1020,88,5.11,124,100
2019-09-14 10:00:00 +0000 UTC,17.53,15.64,17.9,1021,83,4.63,120,100
2019-09-14 11:00:00 +0000 UTC,17.53,16.84,17.82,1021,85,4.62,115,100
2019-09-14 12:00:00 +0000 UTC,17.56,16.95,19.26,1021,87,4.61,111,99
2019-09-14 13:00:00 +0000 UTC,18.57,17.59,20.96,1021,85,4.42,106,95
2019-09-14 14:00:00 +0000 UTC,19.74,18.85,23.46,1021,82,3.72,110,74
2019-09-14 15:00:00 +0000 UTC,24.12,23.1,26.46,1020,61,3.51,115,57
2019-09-14 16:00:00 +0000 UTC,24.59,23.32,28.36,1018,62,3.68,118,16
2019-09-14 17:00:00 +0000 UTC,25.05,23.74,29.76,1017,62,3.75,119,9
2019-09-14 18:00:00 +0000 UTC,24.95,23.64,29.76,1016,63,3.87,119,7
2019-09-14 19:00:00 +0000 UTC,24.35,22.81,29.26,1016,64,4.06,124,4
2019-09-14 20:00:00 +0000 UTC,23.42,21.84,27.26,1016,65,4.23,128,6
2019-09-14 21:00:00 +0000 UTC,21.56,19.14,23.76,1017,78,4.55,132,14
2019-09-14 22:00:00 +0000 UTC,18.36,17.58,20.96,1018,86,4.19,133,27
2019-09-14 23:00:00 +0000 UTC,17.65,16.84,19.26,1019,87,3.97,132,29
2019-09-15 00:00:00 +0000 UTC,17.47,16.64,18.46,1019,87,3.7,131,36
2019-09-15 01:00:00 +0000 UTC,17.55,16.14,18.26,1019,86,3.48,128,46
2019-09-15 02:00:00 +0000 UTC,17.79,17.36,17.93,1019,85,3.5,127,46
2019-09-15 03:00:00 +0000 UTC,16.73,15.84,17.04,1019,93,3.68,126,54
2019-09-15 04:00:00 +0000 UTC,16.68,15.64,17.06,1019,94,3.66,127,69
2019-09-15 05:00:00 +0000 UTC,16.62,15.64,17.07,1018,93,3.81,128,78
2019-09-15 06:00:00 +0000 UTC,16.33,16.08,16.79,1018,93,3.78,126,87
2019-09-15 07:00:00 +0000 UTC,16.48,16.26,16.96,1018,93,3.75,124,78
2019-09-15 08:00:00 +0000 UTC,16.47,16.25,16.94,1018,93,4.16,123,65
2019-09-15 09:00:00 +0000 UTC,16.44,16.11,16.95,1018,92,3.32,117,53
2019-09-15 10:00:00 +0000 UTC,17.97,16.76,18.39,1019,83,4.05,110,90
2019-09-15 11:00:00 +0000 UTC,18.69,18.52,18.78,1019,85,3.93,98,68
2019-09-15 12:00:00 +0000 UTC,18.95,18.24,22.36,1020,85,3.4,95,26
2019-09-15 13:00:00 +0000 UTC,20.41,19.52,26.26,1019,84,3.28,86,3
2019-09-15 14:00:00 +0000 UTC,22.4,21.66,24.84,1018,81,3.05,77,2
2019-09-15 15:00:00 +0000 UTC,28.45,27.61,30.46,1017,54,2.87,66,0
2019-09-15 16:00:00 +0000 UTC,30.4,29.57,31.86,1016,51,2.72,60,1
2019-09-15 17:00:00 +0000 UTC,31.21,30.24,32.76,1015,49,2.71,55,2
2019-09-15 18:00:00 +0000 UTC,32.09,31.34,32.76,1014,48,2.79,53,0
2019-09-15 19:00:00 +0000 UTC,32.68,31.14,32.99,1013,45,2.79,55,1
2019-09-15 20:00:00 +0000 UTC,32.2,30.64,32.61,1013,51,2.16,71,0
2019-09-15 21:00:00 +0000 UTC,30.21,29.64,30.46,1014,61,1.86,107,1
2019-09-15 22:00:00 +0000 UTC,26.49,25.9,27.86,1014,66,2.04,109,17
2019-09-15 23:00:00 +0000 UTC,25.52,24.96,26.86,1015,70,2.26,116,19
2019-09-16 00:00:00 +0000 UTC,24.62,23.93,26.14,1015,78,2.47,121,16
2019-09-16 01:00:00 +0000 UTC,23.97,23.3,25.46,1016,84,2.59,122,17
2019-09-16 02:00:00 +0000 UTC,23.08,22.49,24.96,1016,87,2.77,118,42
2019-09-16 03:00:00 +0000 UTC,21.28,20.84,22.84,1016,96,2.86,116,46
2019-09-16 04:00:00 +0000 UTC,20.95,20.34,21.31,1016,96,2.9,112,49
2019-09-16 05:00:00 +0000 UTC,21.23,20.59,21.59,1016,95,2.81,105,49
2019-09-16 06:00:00 +0000 UTC,20.57,19.99,22.46,1015,96,2.63,103,49
2019-09-16 07:00:00 +0000 UTC,20.43,19.89,21.64,1015,96,2.44,98,39
2019-09-16 08:00:00 +0000 UTC,19.97,19.51,20.64,1015,96,2.13,89,33
2019-09-16 09:00:00 +0000 UTC,19.05,18.55,22.46,1016,93,1.89,74,32
2019-09-16 10:00:00 +0000 UTC,22.52,21.24,22.96,1016,81,2.19,68,20
2019-09-16 11:00:00 +0000 UTC,23.3,22.44,25.36,1016,74,1.77,49,5
2019-09-16 12:00:00 +0000 UTC,24.63,23.78,25.16,1017,67,1.9,28,1
2019-09-16 13:00:00 +0000 UTC,26.9,26.12,29.26,1016,63,2.4,8,30
2019-09-16 14:00:00 +0000 UTC,27.76,26.93,31.26,1016,64,2.62,353,58
2019-09-16 15:00:00 +0000 UTC,32.63,30.84,32.96,1015,36,2.62,343,70
2019-09-16 16:00:00 +0000 UTC,33.24,30.84,33.67,1014,35,2.52,336,78
2019-09-16 17:00:00 +0000 UTC,33.59,33.43,33.76,1013,34,2.49,332,81
2019-09-16 18:00:00 +0000 UTC,33.82,33.24,34.26,1012,32,2.52,332,81
2019-09-16 19:00:00 +0000 UTC,33.72,32.84,34.11,1012,32,2.11,324,62
2019-09-16 20:00:00 +0000 UTC,33.85,32.14,34.14,1012,32,1.01,290,36
2019-09-16 21:00:00 +0000 UTC,34.1,29.74,34.7,1013,32,0.81,157,11
2019-09-16 22:00:00 +0000 UTC,26.89,25.38,28.74,1013,57,1.46,153,8
2019-09-16 23:00:00 +0000 UTC,25.4,24.78,25.96,1014,59,1.87,139,39
2019-09-17 00:00:00 +0000 UTC,24.48,24.2,24.96,1014,61,1.91,124,51
2019-09-17 01:00:00 +0000 UTC,24.67,24.51,25.14,1014,60,1.58,112,30
2019-09-17 02:00:00 +0000 UTC,24.9,23.46,25.94,1013,55,1.29,98,4
